struct_id,name,smiles,inchikey,approved,approval_agencies,first_approval,chembl_max_phase4,n_targets,targets,moa_targets,flags
4858,corticorelin,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CO)[C@@H](C)CC)[C@@H](C)O)C(C)C)[C@@H](C)CC)C(N)=O,GBONBLHJMVUBSJ-FAUHKOHMSA-N,0,,,0,2,CRHR1;CRHR2,CRHR1,
4861,mebicar,CN1C(=O)N(C)C2C1N(C)C(=O)N2C,XIUUSFJTJXFNGH-UHFFFAOYSA-N,0,,,0,0,,,
4862,nicotinyl methylamide,CNC(=O)c1cccnc1,ZYVXHFWBYUDDBM-UHFFFAOYSA-N,0,,,0,0,,,
4863,phenibut,NCC(CC(=O)O)c1ccccc1,DAFOCGYVTAOKAJ-UHFFFAOYSA-N,0,,,0,2,GABBR1;GABBR2,GABBR1;GABBR2,
4864,levomilnacipran,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,GJJFMKBJSRMPLA-DZGCQCFKSA-N,1,FDA,2013-07-25,1,3,SLC6A2;SLC6A3;SLC6A4,SLC6A2;SLC6A4,
4865,mebanazine,CC(NN)c1ccccc1,HHRZAEJMHSGZNP-UHFFFAOYSA-N,0,,,1,2,MAOA;MAOB,MAOA;MAOB,
4866,ceritinib,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,VERWOWGGCGHDQE-UHFFFAOYSA-N,1,EMA;FDA,2014-04-29,1,35,ABCB1;ABL1;ALK;BTK;CDK2;CDK4;EGFR;ETV6;FGFR2;FGFR3;FGFR4;FGR;FLT3;IGF1R;INSR;JAK1;JAK2;JAK3;KCNH2;KDR;KIT;LCK;LYN;MET;MKNK2;NTRK1;NTRK2;PDGFRA;RET;ROCK2;ROS1;SRC;SYK;TSSK1B;ZAP70,ALK,
4867,dexrabeprazole,COCCCOc1ccnc(C[S@@](=O)c2nc3ccccc3[nH]2)c1C,YREYEVIYCVEVJK-RUZDIDTESA-N,0,,,1,10,ADORA3;ADRA2B;ATP4A;ATP4B;DDAH1;DRD3;ENGASE;FASN;IDE;SARM1,ATP4A;ATP4B,
4868,umifenovir,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,KCFYEAOKVJSACF-UHFFFAOYSA-N,0,,,0,0,,,
4869,furazidin,O=C1CN(N=CC=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,DECBQELQORZLLP-UHFFFAOYSA-N,0,,,0,0,,,
4870,vorapaxar,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,ZBGXUVOIWDMMJE-QHNZEKIYSA-N,1,EMA;FDA,2014-05-08,1,1,F2R,F2R,
4872,ataluren,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,OOUGLTULBSNHNF-UHFFFAOYSA-N,1,EMA,2014-07-31,1,0,,,
4873,tedizolid phosphate,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,QCGUSIANLFXSGE-GFCCVEGCSA-N,1,EMA;FDA;PMDA,2014-06-20,1,2,MAOA;MAOB,,
4874,efinaconazole,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,NFEZZTICAUWDHU-RDTXWAMCSA-N,1,FDA;PMDA,2014-06-06,1,0,,,
4875,daclatasvir,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,FKRSSPOQAMALKA-CUPIEXAXSA-N,1,EMA;FDA,2014-06-27,1,1,KCNH2,,
4876,belinostat,O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,NCNRHFGMJRPRSK-UHFFFAOYSA-N,1,FDA,2014-07-03,1,12,BRD4;HDAC1;HDAC10;HDAC11;HDAC2;HDAC3;HDAC4;HDAC5;HDAC6;HDAC7;HDAC8;HDAC9,HDAC1;HDAC10;HDAC11;HDAC2;HDAC3;HDAC4;HDAC5;HDAC6;HDAC7;HDAC8;HDAC9,
4877,tavaborole,OB1OCc2cc(F)ccc21,LFQDNHWZDQTITF-UHFFFAOYSA-N,1,FDA,2014-07-07,1,2,CA1;CA2,,
4878,idelalisib,CC[C@H](Nc1ncnc2nc[nH]c12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,IFSDAJWBUCMOAH-HNNXBMFYSA-N,1,EMA;FDA,2014-07-23,1,6,PIK3C3;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PRKDC,PIK3CD,
4881,suvorexant,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,JYTNQNCOQXFQPK-MRXNPFEDSA-N,1,FDA,2014-08-13,1,2,HCRTR1;HCRTR2,HCRTR1;HCRTR2,
4882,istradefylline,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,IQVRBWUUXZMOPW-PKNBQFBNSA-N,1,FDA;PMDA,2013-03-15,1,5,ADORA1;ADORA2A;ADORA2B;ADORA3;MAOB,ADORA2A,
4883,simetride,CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,IMOLVSPMDGCLMB-UHFFFAOYSA-N,1,PMDA,,0,0,,,
4886,cetilistat,CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1,MVCQKIKWYUURMU-UHFFFAOYSA-N,1,PMDA,2013-09-20,0,1,PNLIP,PNLIP,
4887,favipiravir,NC(=O)c1nc(F)cnc1O,ZCGNOVWYSGBHAU-UHFFFAOYSA-N,1,PMDA,2014-03-24,1,0,,,
4888,topiroxostat,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,UBVZQGOVTLIHLH-UHFFFAOYSA-N,1,PMDA,2013-06-28,0,1,XDH,XDH,
4889,asunaprevir,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,XRWSZZJLZRKHHD-WVWIJVSJSA-N,1,PMDA,2014-07-04,1,0,,,
4890,ipragliflozin,OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,AHFWIQIYAXSLBA-RQXATKFSSA-N,1,PMDA,2014-01-17,1,2,SLC5A1;SLC5A2,SLC5A2,
4891,luseogliflozin,CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2C)cc1,WHSOLWOTCHFFBK-ZQGJOIPISA-N,1,PMDA,2014-03-24,0,2,SLC5A1;SLC5A2,SLC5A2,
4892,tofogliflozin,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,VWVKUNOPTJGDOB-BDHVOXNPSA-N,1,PMDA,2014-03-24,1,2,SLC5A1;SLC5A2,SLC5A2,
4893,tipiracil,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,1,FDA;PMDA,2014-03-24,1,1,TYMP,TYMP,
4894,iguratimod,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,ANMATWQYLIFGOK-UHFFFAOYSA-N,1,PMDA,2012-06-29,0,1,MIF,,
4895,teneligliptin,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,WGRQANOPCQRCME-PMACEKPBSA-N,1,PMDA,2012-06-29,1,3,DPP4;DPP8;DPP9,DPP4,
4896,anagliptin,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,LDXYBEHACFJIEL-HNNXBMFYSA-N,1,PMDA,2012-09-28,1,4,DPP4;DPP8;DPP9;FAP,DPP4,
4897,edoxaban,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,HGVDHZBSSITLCT-JLJPHGGASA-N,1,EMA;FDA;PMDA,2011-04-22,1,1,F10,F10,
4898,netupitant,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,WAXQNWCZJDTGBU-UHFFFAOYSA-N,1,FDA,2014-10-10,1,1,TACR1,TACR1,
4899,ledipasvir,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C,VRTWBAAJJOHBQU-KMWAZVGDSA-N,1,EMA;FDA,2014-10-10,1,0,,,
4900,diquafosol,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,NMLMACJWHPHKGR-NCOIDOBVSA-N,1,PMDA,2010-02-09,1,2,P2RY2;P2RY4,P2RY2,
4902,imidafenacin,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,SQKXYSGRELMAAU-UHFFFAOYSA-N,1,PMDA,2007-04-18,0,2,CHRM1;CHRM3,CHRM3,
4903,nintedanib,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,XZXHXSATPCNXJR-ZIADKAODSA-N,1,EMA;FDA;PMDA,2014-10-15,1,220,AAK1;ABCB1;ABL1;ABL2;ACVR1;ACVR1B;ACVRL1;ALK;AURKB;AURKC;AXL;BLK;BMP2K;BMPR2;BTK;CAMK1;CAMK1D;CAMK1G;CAMK2A;CAMK4;CAMKK1;CAMKK2;CDK14;CDK16;CDK17;CDK18;CDK2;CDK4;CDK7;CDKL2;CHEK1;CHUK;CLK1;CLK2;CLK4;CSF1R;CSNK1D;CSNK1E;CSNK2A1;CSNK2A2;DAPK2;DAPK3;DCLK1;DCLK3;DDR1;DDR2;DYRK1B;EIF2AK4;EPHA1;EPHA2;EPHA3;EPHA6;EPHB1;EPHB4;EPHB6;ERN1;FER;FES;FGFR1;FGFR2;FGFR3;FGFR4;FGR;FLT1;FLT3;FLT4;FRK;FYN;GRK1;GRK4;GRK7;GSK3A;GSK3B;HCK;HIPK1;HIPK2;HIPK3;HIPK4;ICK;IGF1R;IKBKE;INSR;INSRR;IRAK1;IRAK3;IRAK4;ITK;JAK1;JAK2;JAK3;KCNH2;KDR;KIT;LATS1;LATS2;LCK;LRRK2;LTK;LYN;MAP2K1;MAP2K2;MAP2K3;MAP2K4;MAP2K5;MAP3K10;MAP3K11;MAP3K12;MAP3K13;MAP3K15;MAP3K19;MAP3K2;MAP3K3;MAP3K7;MAP3K9;MAP4K1;MAP4K2;MAP4K3;MAP4K4;MAP4K5;MAPK10;MAPK7;MAPK8;MARK1;MARK2;MARK3;MARK4;MAST1;MELK;MERTK;MET;MINK1;MUSK;MYLK;MYLK2;MYLK3;MYLK4;MYO3B;NTRK1;NTRK2;NTRK3;NUAK1;NUAK2;OXSR1;PAK2;PAK3;PAK4;PAK5;PDGFRA;PDGFRB;PDPK1;PHKG1;PHKG2;PIP4K2B;PIP5K1A;PKN1;PKN2;PLK4;PRKAA1;PRKAA2;PRKCQ;PRKD1;PRKD2;PRKD3;PRKG1;PRPF4B;PTK2;PTK2B;RET;RIOK1;RIOK3;RIPK1;RIPK4;ROS1;RPS6KA1;RPS6KA2;RPS6KA3;RPS6KA4;RPS6KA5;RPS6KA6;RPS6KB1;SBK1;SBK3;SGK3;SIK1;SIK2;SLK;SRC;SRPK1;SRPK2;SRPK3;STK10;STK11;STK16;STK17A;STK17B;STK24;STK26;STK3;STK33;STK35;STK39;STK4;TBK1;TEK;TGFBR1;TIE1;TNIK;TNK1;TNK2;TSSK1B;TTK;TXK;TYK2;TYRO3;ULK1;ULK2;ULK3;WEE1;YES1;ZAP70,FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB,
4906,fimasartan,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,AMEROGPZOLAFBN-UHFFFAOYSA-N,1,Korean Food and Drug Administration (KFDA),2010-09-01,0,1,AGTR1,AGTR1,
4907,olaparib,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,FDLYAMZZIXQODN-UHFFFAOYSA-N,1,EMA;FDA;PMDA,2014-10-23,1,11,PARP1;PARP10;PARP12;PARP15;PARP16;PARP2;PARP3;PARP4;PARP6;TNKS;TNKS2,PARP1;PARP2;PARP3,
4908,acotiamide,COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC,TWHZNAUBXFZMCA-UHFFFAOYSA-N,1,PMDA,2013-03-25,0,1,ACHE,ACHE,
4910,felypressin,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,SFKQVVDKFKYTNA-DZCXQCEKSA-N,0,,,0,1,AVPR1A,AVPR1A,
4912,ombitasvir,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,PIDFDZJZLOTZTM-KHVQSSSXSA-N,1,EMA;FDA,2014-11-20,1,0,,,
4913,paritaprevir,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,UAUIUKWPKRJZJV-QPLHLKROSA-N,1,EMA;FDA,2014-11-20,1,0,,,
4914,dasabuvir,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,NBRBXGKOEOGLOI-UHFFFAOYSA-N,1,EMA;FDA,2014-11-20,1,0,,,
4919,decamethoxine,CC1CCC(C(C)C)C(OC(=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC(=O)OC2CC(C)CCC2C(C)C)C1,ZADGGFKUEYIBJC-UHFFFAOYSA-N,0,,,0,0,,,charged_parent
4920,finafloxacin,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FYMHQCNFKNMJAV-HOTGVXAUSA-N,1,FDA,2014-12-17,1,0,,,
4921,safinamide,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,NEMGRZFTLSKBAP-LBPRGKRZSA-N,1,EMA;FDA;PMDA,2014-12-18,1,3,MAOA;MAOB;SCN9A,MAOB,
4922,ceftolozane,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1,JHFNIHVVXRKLEF-DCZLAGFPSA-O,1,FDA,2014-12-19,1,0,,,charged_parent
4927,albiglutide,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C,OGWAVGNOAMXIIM-VTAHJYCESA-N,1,FDA,2014-04-15,0,1,GLP1R,GLP1R,
4931,corticotropin,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C)C(C)C,IDLFZVILOHSSID-OVLDLUHVSA-N,1,FDA,1950-07-03,0,4,MC1R;MC2R;MC3R;MC4R,MC2R,
4937,alectinib,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,KDGFLJKFZUIJMX-UHFFFAOYSA-N,1,EMA;FDA;PMDA,2014-07-04,1,5,ALK;KDR;RET;ROS1;SRPK1,ALK;RET,
4938,ripasudil,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12,QSKQVZWVLOIIEV-NSHDSACASA-N,1,PMDA,2014-09-26,0,3,PRKACA;ROCK1;ROCK2,ROCK1;ROCK2,
4939,vaniprevir,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1[C@H]2CCN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,KYLWQAGGDVJPKM-ZBVFNZHQSA-N,1,PMDA,2014-09-26,0,1,CTSS,,
4941,palbociclib,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,AHJRHEGDXFFMBM-UHFFFAOYSA-N,1,EMA;FDA;PMDA,2015-02-03,1,10,CCNA2;CCND1;CDK2;CDK4;CDK6;CDK9;DYRK1A;FLT3;JAK3;RPS6KA1,CDK4;CDK6,
4942,lenvatinib,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,WOSKHXYHFSIKNG-UHFFFAOYSA-N,1,EMA;FDA,2015-02-13,1,10,CA5A;EGFR;FGFR1;FLT1;FLT4;KDR;KIT;PDGFRA;PDGFRB;RET,FGFR1;FLT1;FLT4;KDR;KIT;PDGFRA;RET,
4943,arformoterol,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,BPZSYCZIITTYBL-YJYMSZOUSA-N,1,FDA,2006-10-06,1,3,ADRB1;ADRB2;ADRB3,ADRB2,
4944,tenofovir alafenamide,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,LDEKQSIMHVQZJK-CAQYMETFSA-N,1,EMA;FDA,2014-02-20,1,0,,,
4946,avibactam,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,NDCUAPJVLWFHHB-UHNVWZDZSA-N,1,FDA,2015-02-25,1,0,,,
4947,isavuconazonium,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1,RSWOJTICKMKTER-QXLBVTBOSA-N,1,EMA;FDA,2015-03-06,1,0,,,charged_parent
4962,isoflupredone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,ZOCUOMKMBMEYQV-GSLJADNHSA-N,0,,,0,0,,,
4963,drofenine,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,AGJBLWCLQCKRJP-UHFFFAOYSA-N,0,,,0,0,,,
4973,chidamide,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,SZMJVTADHFNAIS-BJMVGYQFSA-N,1,China Food and Drug Administration (CFDA),2014-12-23,0,7,HDAC1;HDAC10;HDAC11;HDAC2;HDAC3;HDAC8;NAMPT,HDAC1;HDAC10;HDAC2;HDAC3,
4976,triamcinolone hexacetonide,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,TZIZWYVVGLXXFV-FLRHRWPCSA-N,1,FDA,1969-07-29,1,1,NR3C1,NR3C1,
4988,deoxycholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,KXGVEGMKQFWNSR-LLQZFEROSA-N,1,FDA,2015-04-29,1,3,FPR1;GPBAR1;NR1H4,,
4993,vonoprazan,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,BFDBKMOZYNOTPK-UHFFFAOYSA-N,1,PMDA,2014-12-26,1,2,ATP4A;ATP4B,ATP4A;ATP4B,
5001,eluxadoline,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,QFNHIDANIVGXPE-FNZWTVRRSA-N,1,EMA;FDA,2015-05-27,1,3,OPRD1;OPRK1;OPRM1,OPRD1;OPRM1,
5005,mirodenafil,CCCOc1ccc(S(=O)(=O)N2CCN(CCO)CC2)cc1C1=NC2C(CCC)=CN(CC)C2C(=O)N1,YIEAVVIJPFEHCX-UHFFFAOYSA-N,1,Korean Food and Drug Administration (KFDA),2007-07-18,0,1,PDE5A,PDE5A,
5006,cangrelor,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,PAEBIVWUMLRPSK-IDTAVKCVSA-N,1,EMA;FDA,2015-03-23,1,2,P2RY12;P2RY13,P2RY12,
5008,sonidegib,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,VZZJRYRQSPEMTK-CALCHBBNSA-N,1,EMA;FDA,2015-06-25,1,1,SMO,SMO,
5010,lumacaftor,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,UFSKUSARDNFIRC-UHFFFAOYSA-N,1,FDA,2015-07-02,1,1,CFTR,CFTR,
5012,sacubitril,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,PYNXFZCZUAOOQC-UTKZUKDTSA-N,1,EMA;FDA,2015-07-07,1,1,MME,MME,
5013,trelagliptin,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,IWYJYHUNXVAVAA-OAHLLOKOSA-N,1,PMDA,2015-03-26,1,1,DPP4,DPP4,
5014,brexpiprazole,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,ZKIAIYBUSXZPLP-UHFFFAOYSA-N,1,EMA;FDA;PMDA,2015-07-10,1,24,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;ADRB1;ADRB2;DRD1;DRD2;DRD3;DRD4;HRH1;HTR1A;HTR1B;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;HTR7;SLC6A2;SLC6A3;SLC6A4,DRD2;HTR1A;HTR2A,
5020,olanexidine,CCCCCCCCNC(=N)NC(=N)NCc1ccc(Cl)c(Cl)c1,ZZQMUJGZCZTLQD-UHFFFAOYSA-N,1,PMDA,2015-07-03,0,0,,,
