struct_id,name,smiles,targets,moa_targets
1499,isoprenaline,CC(C)NCC(O)C1=CC=C(O)C(O)=C1,ADRB1;ADRB2;ADRB3;DRD2;DRD3;DRD4;TAS2R1;TAS2R10;TAS2R13;TAS2R14;TAS2R16;TAS2R19;TAS2R20;TAS2R3;TAS2R30;TAS2R31;TAS2R38;TAS2R39;TAS2R4;TAS2R40;TAS2R41;TAS2R42;TAS2R43;TAS2R45;TAS2R46;TAS2R5;TAS2R50;TAS2R60;TAS2R7;TAS2R8;TAS2R9,ADRB1;ADRB2
1500,isopropamide,CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C,CHRM1;CHRM3,CHRM1;CHRM3
1505,isosorbide dinitrate,[O-][N+](=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)O[N+]([O-])=O,GUCY1A2;GUCY1A3;GUCY1B2;GUCY1B3;NPR1,GUCY1A2;GUCY1A3;GUCY1B2;GUCY1B3
1506,isosorbide mononitrate,O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,GUCY1A2;GUCY1A3;GUCY1B2;GUCY1B3;NPR1,GUCY1A2;GUCY1A3;GUCY1B2;GUCY1B3
1508,isotretinoin,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O,ADH4;ADORA3;ADRA2B;DHRS9;HSD17B6;HTR2B;MAPK1;MAPK14;OR51E2;RARA;RARB;RDH5,RARB
1509,isoxicam,CN1C(C(=O)NC2=NOC(C)=C2)=C(O)C2=CC=CC=C2S1(=O)=O,PTGS1;PTGS2,
1511,isradipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,CACNA1C;CACNA1D;CACNA1H;KCNH2;NR1I2,CACNA1C;CACNA1D
1513,itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1,ADRB2;AVPR2;CCR4;CXCR1;CYP3A4;CYP51A1;CYP8B1;FYN,
1517,ixabepilone,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1,TUBB;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB4A;TUBB4B;TUBB6;TUBB8,TUBB;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB4A;TUBB4B;TUBB6;TUBB8
1519,kanamycin,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,GJB2,
1523,ketamine,CNC1(CCCCC1=O)C1=C(Cl)C=CC=C1,GRIA1;GRIA2;GRIA3;GRIA4;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B,GRIA1;GRIA2;GRIA3;GRIA4;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B
1524,ketanserin,FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1,ADORA3;ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;DRD1;DRD2;DRD4;DRD5;HRH1;HTR1A;HTR1B;HTR1D;HTR1F;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;HTR7;KCNH2;SIGMAR1;SLC18A1;SLC18A2,
1526,ketobemidone,CCC(=O)C1(CCN(C)CC1)C1=CC(O)=CC=C1,GRIN3A;OPRD1;OPRK1;OPRM1,
1527,ketoconazole,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1,ABCB1;ABCB11;ADRA1D;ADRA2A;ADRA2B;AOX1;CHRM2;CYP11B1;CYP11B2;CYP17A1;CYP19A1;CYP21A2;CYP24A1;CYP27B1;CYP2C19;CYP2C9;CYP3A4;CYP3A5;CYP51A1;HRH2;IDO1;KCNA10;KCNH2;NR1I2;OPRD1;SLC22A1;SLC28A1;SLC6A2;SLC6A3;SLC6A4;TACR2;TBXAS1,CYP11B1;CYP17A1
1528,ketoprofen,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,PTGS1;PTGS2,PTGS1;PTGS2
1529,ketorolac,OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,PAK1;PTGS1;PTGS2,PTGS1;PTGS2
1530,ketotifen,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=C1C=CC=C2,ABCB1;ADRA1D;ADRA2A;ADRA2B;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD1;DRD3;HRH1;HRH2;HRH4;HTR1A;HTR2A;HTR2B;HTR2C;HTR6,HRH1
1531,labetalol,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,ADRA1D;ADRB1;ADRB2;CYP2D6;HTR1A;HTR2B;SIGMAR1;SLC6A2;SLC6A3,ADRB1;ADRB2
1532,lacidipine,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(\C=C\C(=O)OC(C)(C)C)C=CC=C1)C(=O)OCC,ADORA3;CACNA1C;CACNA1D;CYP2C19;CYP2C9;CYP3A4;DRD3;SLC6A2;TBXAS1,CACNA1C;CACNA1D
1535,lactose,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,LGALS3;LGALS8;LGALS9,
1539,lamivudine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,DCK,
1540,lamotrigine,NC1=NN=C(C(N)=N1)C1=C(Cl)C(Cl)=CC=C1,HTR3A;SCN10A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN8A;SCN9A;SIGMAR1,SCN10A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN8A;SCN9A
1545,landiolol,CC1(C)OC[C@@H](COC(=O)CCC2=CC=C(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)C=C2)O1,ADRB1,ADRB1
1546,lanreotide,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(N)=O)NC(=O)[C@@H](N)CC1=CC=C2C=CC=CC2=C1,SSTR1;SSTR2;SSTR3;SSTR4;SSTR5,SSTR2;SSTR5
1547,lansoprazole,CC1=C(CS(=O)C2=NC3=C(N2)C=CC=C3)N=CC=C1OCC(F)(F)F,ATP4A;ATP4B;CYP2C19;CYP2D6;DDAH1;ENGASE;FASN;MAPT;PHOSPHO1,ATP4A;ATP4B
1548,lapatinib,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC=C2N=CN=C(NC3=CC(Cl)=C(OCC4=CC(F)=CC=C4)C=C3)C2=C1,ABCB1;ABCG2;ABL1;CDK2;EGFR;ERBB2;ERBB3;ERBB4;INSR;MAP2K5;MAP2K7;PDGFRB;PI4KB;PIK3C2B;PIK3C2G;RIPK2;SLCO1B1;SLK;STK10,EGFR;ERBB2
1549,arginine hydrochloride,N[C@@H](CCCNC(N)=N)C(O)=O,GPRC6A;NOS2,
1550,aspartic acid,N[C@@H](CC(O)=O)C(O)=O,ACY1;ASNS;ASPA;ASPH;ASS1;DARS;GOT1;GOT2;SLC1A1;SLC1A2;SLC1A3;SLC25A12;SLC25A13,
1551,latanoprost,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCC1=CC=CC=C1,PTGER1;PTGER3;PTGFR,PTGFR
1552,leflunomide,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,CYP1A2;DHODH;MAOA;SLC28A1;SLC6A2;SLC6A3,DHODH
1556,letrozole,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,CYP11B1;CYP11B2;CYP19A1,CYP19A1
1557,leucine,CC(C)C[C@H](N)C(O)=O,SLC7A5,
1559,leuprorelin,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1,GNRHR,GNRHR
1560,levallorphan,OC1=CC2=C(C[C@@H]3[C@@H]4CCCC[C@]24CCN3CC=C)C=C1,OPRM1,OPRM1
1561,levamisole,C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1,ALPI;ALPL,
1562,levamfetamine,C[C@@H](N)CC1=CC=CC=C1,SIGMAR1;TAAR1,
1563,levetiracetam,CC[C@H](N1CCCC1=O)C(N)=O,CA1;CACNA1G;SCN1A;SV2A,SV2A
1564,levocabastine,C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1,ABCB1;HRH1;NTSR2,HRH1
1566,levocetirizine,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,HRH1,HRH1
1567,levodopa,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,DRD1;DRD2;EGFR;FYN;LCK;SLC7A5,DRD1;DRD2
1569,levofloxacin,C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,KCNH2;RCE1;SLC47A1,
1571,levomethadyl acetate,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,KCNH2;OPRM1,OPRM1
1572,levonorgestrel,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,ESR1;NR3C1;PGR;SHBG;SLC6A4,PGR
1574,levorphanol,CN1CC[C@]23CCCC[C@H]2[C@H]1CC1=C3C=C(O)C=C1,GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B;OPRD1;OPRK1;OPRM1;SCN1A;SCN2A;SCN3A;SLC22A1,OPRM1
1575,levosalbutamol,CC(C)(C)NC[C@H](O)C1=CC(CO)=C(O)C=C1,ADRB2,ADRB2
1576,levosimendan,C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1,KCNJ11;KCNJ8;PDE3A;TNNC1,TNNC1
1577,levosulpiride,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,DRD2;DRD3;DRD4;MPO,
1579,lidocaine,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,CHRNA1;CHRNB1;CHRND;HCN4;HTR3A;SCN10A;SCN2A;SCN3A;SCN4A;SCN5A;SCN9A,SCN10A;SCN2A;SCN3A;SCN4A;SCN5A;SCN9A
1580,lidoflazine,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1,KCNH2;SLC29A1,
1581,limaprost,CCCC[C@H](C)C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(O)=O,PTGER1,PTGER1
1583,lindane,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,GABRA1;GABRA6;GABRB1;GABRB3;GABRG2;GABRR1,
1584,linezolid,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1,MAOA;MAOB;SDHA,
1585,liothyronine,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,ADORA1;CYP2C9;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ;PCNA;THAP1;THRA;THRB,THRA;THRB
1587,lisinopril,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,ACE,ACE
1588,lisuride,CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;ADRB1;ADRB2;CYP2D6;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR1B;HTR1D;HTR2A;HTR2B;HTR2C;HTR6,HTR2B
1592,lofepramine,CN(CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2)CC(=O)C1=CC=C(Cl)C=C1,ADRA1A;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD2;HRH1;HTR1A;HTR2C;SLC6A2;SLC6A4,SLC6A2;SLC6A4
1593,lofexidine,CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1,ADRA2A;ADRA2B;ADRA2C;HTR1A,ADRA2A
1595,lomerizine,COC1=C(OC)C(OC)=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C=C1,CACNA1B,
1597,lonazolac,OC(=O)CC1=CN(N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,PTGES,
1599,loperamide,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,ADRA1D;ADRB2;AOX1;CACNA1A;CALM1;CALM2;CALM3;CES2;CYP2D6;DRD3;GRIN2A;GRIN2B;GRIN2C;GRIN2D;HRH1;HRH2;HTR2B;MEN1;OPRD1;OPRK1;OPRM1;SCN1A;SCN2A;SCN3A;SCN5A;SIGMAR1;SLC22A1;SLC6A4;SSTR5;TEK,OPRM1
1601,lopinavir,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1,ABCB1;KCNH2,
1602,loprazolam,CN1CCN(CC1)\C=C1/N=C2CN=C(C3=CC(=CC=C3N2C1=O)[N+]([O-])=O)C1=C(Cl)C=CC=C1,GABRA1;GABRA2;GABRA3;GABRA5;GABRB3;GABRG2,
1605,loratadine,CCOC(=O)N1CCC(CC1)=C1C2=CC=C(Cl)C=C2CCC2=C1N=CC=C2,ABCB1;CYP2C19;HRH1;HTR2B;KCNH2;KCNK9;NR1H4;NR1I2;SLC6A15,HRH1
1606,lorazepam,OC1N=C(C2=CC(Cl)=CC=C2NC1=O)C1=C(Cl)C=CC=C1,GABRA1;GABRB3;GABRG2,GABRA1;GABRB3;GABRG2
1607,lorcainide,CC(C)N1CCC(CC1)N(C(=O)CC1=CC=CC=C1)C1=CC=C(Cl)C=C1,SCN1B;SCN2B;SCN3B;SCN4B;SCN5A,
1610,losartan,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,ABCB1;ACE;AGTR1;AGTR2;CYP2C9;GP6;PDE3A;PDE3B;PDE4A;PDE4B;PDE4C;PDE4D,AGTR1
1611,loteprednol etabonate,CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl,NR3C1,NR3C1
1612,lovastatin,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,ADORA1;HCAR2;HCAR3;HDAC1;HDAC2;HDAC6;HMGCR;ITGAL;NR1I2;SLC6A2;SLC6A3;TACR2,HMGCR
1613,loxapine,CN1CCN(CC1)C1=NC2=C(OC3=CC=C(Cl)C=C13)C=CC=C2,ADRA1A;ADRA1B;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HRH4;HTR1A;HTR1B;HTR1D;HTR1E;HTR2A;HTR2C;HTR3A;HTR5A;HTR6;KCNK2;KCNT1;SLC6A2,DRD2;HTR2A
1614,loxiglumide,CCCCCN(CCCOC)C(=O)C(CCC(O)=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1,CCKAR,
1615,loxoprofen,CC(C(O)=O)C1=CC=C(CC2CCCC2=O)C=C1,PTGS1;PTGS2,PTGS1;PTGS2
1616,lucanthone,CCN(CC)CCNC1=CC=C(C)C2=C1C(=O)C1=CC=CC=C1S2,APEX1,
1617,lumefantrine,CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1\C2=C\C1=CC=C(Cl)C=C1,KCNH2,
1618,lumiracoxib,CC1=CC(CC(O)=O)=C(NC2=C(Cl)C=CC=C2F)C=C1,PTGS1;PTGS2,PTGS2
1621,lysergide,CCN(CC)C(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1,ADRB1;ADRB2;DRD2;DRD3;DRD4;DRD5;HRH1;HTR1A;HTR1D;HTR1E;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;HTR7,
1622,lysine,NCCCC[C@H](N)C(O)=O,GSR,
1624,mafenide,NCC1=CC=C(C=C1)S(N)(=O)=O,CA1;CA12;CA14;CA2;CA4;CA5A;CA5B;CA6;CA7;CA9,
1626,malathion,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,MTNR1A,
1631,manidipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,CACNA1C;CACNA1D,CACNA1C;CACNA1D
1634,maprotiline,CNCCCC12CCC(C3=CC=CC=C13)C1=C2C=CC=C1,ABCG2;ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;AOX1;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP3A4;DRD1;DRD2;DRD3;DRD5;HRH1;HRH2;HTR2A;HTR2B;HTR2C;HTR6;SLC6A2;SLC6A3;SLC6A4;TRPM3,SLC6A2
1635,maraviroc,CC(C)C1=NN=C(C)N1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,CCR5;SLC47A1,CCR5
1637,masoprocol,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,ALOX12;ALOX15;ALOX15B;ALOX5;AR;CYP19A1;ESR1;HSD17B1;HSD17B2;IGF1R;LTB4R;TRPA1;TTR,
1638,maxacalcitol,C[C@H](OCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,VDR,
1640,mazindol,OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1,HRH1;SIGMAR1;SLC6A2;SLC6A3;SLC6A4,SLC6A2;SLC6A3;SLC6A4
1641,mebendazole,COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=CC=C1,ABL1;KDR,
1643,mebhydrolin,CN1CCC2=C(C1)C1=C(C=CC=C1)N2CC1=CC=CC=C1,CHRM1;HRH1;HRH4;HTR5A,HRH1
1646,mecamylamine,CNC1(C)C2CCC(C2)C1(C)C,CHRNA1;CHRNA2;CHRNA3;CHRNA4;CHRNA6;CHRNA7;CHRNB2;CHRNB3;CHRNB4,CHRNA3;CHRNB4
1649,meclozine,CC1=CC=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=C1,HPN;HRH1;NR1I3,HRH1
1650,meclofenamic acid,CC1=CC=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C1Cl,AKR1C1;AKR1C2;AKR1C3;ALOX5;AR;FABP2;MAPK1;PTGS1;PTGS2;TTR,ALOX5;PTGS1;PTGS2
1655,medetomidine,CC(C1=CNC=N1)C1=C(C)C(C)=CC=C1,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C,
1658,medroxalol,CC(CCC1=CC2=C(OCO2)C=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,ADRA1A;ADRB1,
1659,medroxyprogesterone,C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,AKR1C1;AKR1C2;AKR1C3;AR;CYP2C19;ESR1;ESR2;HRH2;NR3C1;NR3C2;PGR;SHBG,PGR
1662,medrysone,C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12,NR3C1,NR3C1
1663,mefenamic acid,CC1=CC=CC(NC2=C(C=CC=C2)C(O)=O)=C1C,AKR1B1;AKR1B10;AKR1C1;AKR1C2;AKR1C3;CYP2C9;MPO;NAPRT;PTGS1;PTGS2;TRPA1,PTGS1;PTGS2
1665,mefloquine,O[C@H]([C@H]1CCCCN1)C1=CC(=NC2=C(C=CC=C12)C(F)(F)F)C(F)(F)F,ABCB1;ADORA1;ADORA2A;GLRA1;HBA1;KCNH2,
1667,megestrol acetate,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,ABCB1;CYP2C9;NR3C1;PGR,PGR
1670,meglutol,CC(O)(CC(O)=O)CC(O)=O,HMGCR,
1672,melatonin,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,CYP1B1;HRH3;HTR2B;MPO;MTNR1A;MTNR1B;NQO2;RORA,MTNR1A;MTNR1B
1676,meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O,PTGS1;PTGS2,PTGS2
1677,melperone,CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,ADRA1A;ADRA2A;CHRM2;CHRM4;CYP2D6;DRD2;DRD3;DRD4;HRH1;HTR1A;HTR1D;HTR2A;HTR2C;KCNH2,
1679,memantine,CC12CC3CC(C)(C1)CC(N)(C3)C2,GRIN1;GRIN2A;GRIN2B;GRIN3A;HTR3A;SLC22A1,GRIN1;GRIN2A;GRIN2B;GRIN3A
1683,menadione,CC1=CC(=O)C2=CC=CC=C2C1=O,AOX1;CDC25A;CDC25B;CDC25C;GSR;IDO1;MAOA;MAOB;UCHL3,
1688,pecazine,CN1CCCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1,ADRA1D;ADRA2A;ADRA2B;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD3;GFER;HRH1;HTR2A;HTR2B;HTR2C;HTR6;MALT1;SIGMAR1;SLC6A2,
1689,mepenzolate,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,CHRM1;CHRM2;CHRM3;SLC22A1,CHRM1;CHRM3
1690,pethidine,CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1,GRIN3A;KCNH2;OPRK1;OPRM1;SLC22A1;SLC6A3,OPRM1
1694,mephentermine,CNC(C)(C)CC1=CC=CC=C1,ADRA1A,ADRA1A
1695,mephenytoin,CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A
1696,methylphenobarbital,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,GABRA1;GABRB3;GABRG2,
1700,mepivacaine,CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN8A;SCN9A,SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN8A;SCN9A
1702,meprednisone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,NR3C1,NR3C1
1704,meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,ABCB1;GABRA1;GABRA2;GABRA3;GABRA5;GABRB3;GABRG2,GABRA1;GABRA2;GABRA3;GABRA5;GABRB3;GABRG2
1705,meproscillarin,CO[C@H]1[C@H](C)O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C2=COC(=O)C=C2)[C@H](O)[C@@H]1O,ATP1A1,
1706,meptazinol,CCC1(CCCCN(C)C1)C1=CC(O)=CC=C1,OPRM1;SLC22A1,OPRM1
1707,mequitazine,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=CC=CC=C12,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;HRH1,
1708,mercaptopurine,S=C1N=CNC2=C1NC=N2,ABCC4;ABCC5;PNP;PPAT;PTGS1;TPMT,PPAT
1710,mesalazine,NC1=CC(C(O)=O)=C(O)C=C1,ALOX5;PPARG;PTGS1;PTGS2;TNF,ALOX5;PPARG;PTGS1;PTGS2
1712,mesoridazine,CN1CCCCC1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(C)=O,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD1;DRD2;DRD3;DRD4;HRH1;HTR1A;HTR2A;HTR2C;HTR6;KCNH2,DRD2;HTR2A
1714,mestranol,COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,CNR1;ESR1;SLC6A2;SLC6A4,ESR1
1720,orciprenaline,CC(C)NCC(O)C1=CC(O)=CC(O)=C1,ADRB2,ADRB2
1721,metaraminol,C[C@H](N)[C@H](O)C1=CC(O)=CC=C1,ADRA1A,ADRA1A
1723,metergoline,CN1C=C2C[C@@H]3[C@H](C[C@@H](CNC(=O)OCC4=CC=CC=C4)CN3C)C3=CC=CC1=C23,ACHE;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CYP2D6;DRD1;DRD2;DRD3;HRH1;HRH2;HTR1A;HTR1B;HTR1D;HTR1E;HTR1F;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;HTR7;SLC6A2;SLC6A3;SLC6A4;TACR2,
